DateTime,Entries,UniqueIPs
1518809356,61749,61749
1518810292,61694,61694
1518811580,61663,61663
1518812213,61658,61658
1518812664,61626,61626
1518813157,61623,61623
1518813613,61620,61620
1518814126,61618,61618
1518814644,61584,61584
1518815325,61581,61581
1518815800,61534,61534
1518816292,61532,61532
1518816774,61506,61506
1518817233,61507,61507
1518817720,61402,61402
1518818708,60113,60113
1518819177,60106,60106
1518819644,60073,60073
1518820138,60068,60068
1518820599,60032,60032
1518821545,59998,59998
1518822291,59993,59993
1518822786,59982,59982
1518823486,59981,59981
1518824228,59945,59945
1518824866,59945,59945
1518825414,59896,59896
1518825879,59895,59895
1518826350,59874,59874
1518826859,59870,59870
1518827330,59853,59853
1518827825,59846,59846
1518828275,59849,59849
1518828780,59845,59845
1518829231,59760,59760
1518829748,59752,59752
1518830239,59737,59737
1518830678,59735,59735
1518831161,59706,59706
1518831647,59701,59701
1518832109,59677,59677
1518832596,59672,59672
1518833071,59674,59674
1518833808,59670,59670
1518834309,59608,59608
1518834764,59606,59606
1518835249,59570,59570
1518835728,59565,59565
1518836173,59567,59567
1518836692,59556,59556
1518837172,59512,59512
1518837883,59510,59510
1518838348,59467,59467
1518839346,59440,59440
1518839807,59433,59433
1518840261,59433,59433
1518840774,59427,59427
1518841221,59400,59400
1518841714,59397,59397
1518842186,59340,59340
1518843154,59300,59300
1518843635,59294,59294
1518844111,59264,59264
1518844608,59318,59318
1518845056,60106,60106
1518845557,60160,60160
1518846012,60408,60408
1518846524,60432,60432
1518846974,60614,60614
1518847481,60631,60631
1518847940,60637,60637
1518848444,60638,60638
1518848896,60666,60666
1518849397,60678,60678
1518849857,60756,60756
1518850359,60771,60771
1518850830,60767,60767
1518851318,60774,60774
1518851782,60746,60746
1518852283,60754,60754
1518852743,60737,60737
1518853231,60743,60743
1518853700,60721,60721
1518854203,60722,60722
1518854673,60696,60696
1518855153,60700,60700
1518855622,60846,60846
1518856123,60848,60848
1518856580,60966,60966
1518857073,60971,60971
1518857537,61068,61068
1518858043,61071,61071
1518858504,61113,61113
1518858995,61119,61119
1518859456,61144,61144
1518859971,61153,61153
1518860417,61226,61226
1518860912,61232,61232
1518861379,61300,61300
1518861883,61310,61310
1518862340,61390,61390
1518862813,61389,61389
1518863307,61442,61442
1518863788,61439,61439
1518864273,61513,61513
1518864998,61528,61528
1518865458,61614,61614
1518865961,61623,61623
1518866419,61683,61683
1518866913,61678,61678
1518867385,61741,61741
1518867885,61741,61741
1518868334,61771,61771
1518868840,61774,61774
1518869419,61814,61814
1518869806,61818,61818
1518870523,61923,61923
1518870981,61934,61934
1518871476,62015,62015
1518871946,62014,62014
1518872443,62056,62056
1518873160,62054,62054
1518873620,62037,62037
1518874118,62040,62040
1518874576,62024,62024
1518875078,62024,62024
1518875535,62015,62015
1518876267,62018,62018
1518877002,62081,62081
1518877457,62090,62090
1518877958,62078,62078
1518878435,62084,62084
1518878916,62099,62099
1518879375,62099,62099
1518879861,62136,62136
1518880360,62138,62138
1518882540,62135,62135
1518883460,62147,62147
1518884421,62158,62158
1518885393,62158,62158
1518886369,62173,62173
1518887297,62177,62177
1518888260,62185,62185
1518889219,62188,62188
1518890461,62168,62168
1518891375,62177,62177
1518892349,62147,62147
1518893556,62097,62097
1518894533,62121,62121
1518895455,62159,62159
1518896420,62133,62133
1518897401,62118,62118
1518898476,62103,62103
1518899533,62105,62105
1518900496,62116,62116
1518901468,62330,62330
1518902659,62435,62435
1518903613,62491,62491
1518904578,63184,63184
1518905534,62153,62153
1518906751,62126,62126
1518907692,62128,62128
1518908664,62132,62132
1518909878,62122,62122
1518910946,62127,62127
1518912279,62123,62123
1518913217,62132,62132
1518914185,62078,62078
1518915139,62088,62088
1518916110,62070,62070
1518917054,62085,62085
1518918258,62031,62031
1518919222,61984,61984
1518920177,62032,62032
1518921398,62008,62008
1518922334,62004,62004
1518923308,62007,62007
1518924258,61988,61988
1518925479,61968,61968
1518926424,61977,61977
1518927391,62005,62005
1518928339,61980,61980
1518929306,61958,61958
1518930261,61973,61973
1518931217,61946,61946
1518932175,61983,61983
1518933156,61982,61982
1518934096,61952,61952
1518935054,61974,61974
1518936258,61984,61984
1518937484,61945,61945
1518938411,61937,61937
1518939373,61897,61897
1518940354,61894,61894
1518941322,61925,61925
1518942260,61957,61957
1518943215,61938,61938
1518944182,61901,61901
1518945405,61894,61894
1518946340,61886,61886
1518948297,61873,61873
1518949232,61853,61853
1518950178,61847,61847
1518951137,61844,61844
1518952116,61833,61833
1518953061,61822,61822
1518954020,61799,61799
1518954978,61791,61791
1518956060,61773,61773
1518957143,61751,61751
1518958095,61767,61767
1518959068,61762,61762
1518960032,61777,61777
1518960992,61796,61796
1518961955,61767,61767
1518962999,61744,61744
1518964100,61737,61737
1518965073,61725,61725
1518966015,61749,61749
1518966987,61737,61737
1518967959,61717,61717
1518968919,61686,61686
1518969860,61689,61689
1518970817,61697,61697
1518972035,61655,61655
1518972995,61640,61640
1518973937,61656,61656
1518974891,61685,61685
1518975878,61669,61669
1518976843,61691,61691
1518977777,61714,61714
1518978741,61693,61693
1518979714,61703,61703
1518980662,61686,61686
1518981619,61670,61670
1518982595,61658,61658
1518983535,61688,61688
1518984491,61688,61688
1518985459,61673,61673
1518986419,61682,61682
1518987377,61681,61681
1518988350,61682,61682
1518989292,62559,62559
1518990281,62923,62923
1518991246,61934,61934
1518992208,61913,61913
1518993136,61939,61939
1518994099,61920,61920
1518996604,61893,61893
1518997696,61931,61931
1518998674,61920,61920
1518999617,61882,61882
1519000592,61858,61858
1519001537,61818,61818
1519002510,61832,61832
1519003457,61782,61782
1519004421,61789,61789
1519005379,61806,61806
1519006347,61790,61790
1519007293,61758,61758
1519008261,61722,61722
1519009234,61705,61705
1519010181,61697,61697
1519011135,61619,61619
1519012098,61559,61559
1519013065,61614,61614
1519014021,61571,61571
1519014982,61515,61515
1519015943,61555,61555
1519016907,61522,61522
1519017863,61502,61502
1519018814,61488,61488
1519019777,61465,61465
1519020737,61441,61441
1519021722,61436,61436
1519022661,61439,61439
1519023624,61449,61449
1519024581,61405,61405
1519025557,61400,61400
1519026492,61392,61392
1519027465,61363,61363
1519028421,61374,61374
1519029385,61335,61335
1519030338,61299,61299
1519031307,61299,61299
1519032254,61315,61315
1519033223,61263,61263
1519034190,61289,61289
1519035388,61277,61277
1519036334,61247,61247
1519037313,61254,61254
1519038506,61209,61209
1519039457,61214,61214
1519040424,61176,61176
1519041389,61137,61137
1519042462,61189,61189
1519043784,61159,61159
1519044743,61173,61173
1519045715,61133,61133
1519046905,61125,61125
1519047864,61113,61113
1519048820,61099,61099
1519049792,61064,61064
1519050744,61075,61075
1519051706,61003,61003
1519052658,60964,60964
1519053636,60949,60949
1519054579,60936,60936
1519055543,60967,60967
1519056509,60981,60981
1519057459,60973,60973
1519058659,60972,60972
1519059635,60958,60958
1519060582,60920,60920
1519061813,60907,60907
1519062733,60885,60885
1519063701,60847,60847
1519064681,60878,60878
1519065617,60870,60870
1519066571,60880,60880
1519067543,60846,60846
1519068492,60847,60847
1519069485,60846,60846
1519070421,60853,60853
1519071394,60836,60836
1519072337,60834,60834
1519074874,61155,61155
1519075946,61742,61742
1519076894,62115,62115
1519077865,60839,60839
1519078864,60854,60854
1519080028,60826,60826
1519080978,60835,60835
1519081937,60825,60825
1519083326,60822,60822
1519084349,60797,60797
1519085298,60796,60796
1519086521,60817,60817
1519087457,60792,60792
1519088420,60770,60770
1519089381,60749,60749
1519090355,60774,60774
1519091296,60791,60791
1519092268,60778,60778
1519093215,60757,60757
1519094194,60762,60762
1519095135,60737,60737
1519096107,60729,60729
1519097063,60744,60744
1519098287,60733,60733
1519099219,60728,60728
1519100193,60719,60719
1519101139,60710,60710
1519102118,60711,60711
1519103065,60715,60715
1519104023,60666,60666
1519104995,60682,60682
1519105968,60664,60664
1519106894,60670,60670
1519107855,60657,60657
1519108813,60627,60627
1519109805,60632,60632
1519110736,60745,60745
1519111692,60772,60772
1519112676,60794,60794
1519113648,60749,60749
1519114577,60745,60745
1519115535,60720,60720
1519116492,60708,60708
1519117479,60697,60697
1519118412,60690,60690
1519119375,60686,60686
1519120350,60674,60674
1519121303,60675,60675
1519122257,60676,60676
1519123217,60681,60681
1519124190,60674,60674
1519125163,60672,60672
