DateTime,AddedIPs,RemovedIPs
1517760486,2,0
1517761810,6,21
1517765707,1280,1280
1517770569,3,0
1517772487,6,16
1517775326,0,1
1517779502,38,18
1517780168,1,0
1517786702,14,3
1517790002,21,4
1517790902,256,256
1517805607,23,12
1517825736,0,1
1517830201,1,1
1517831524,1,0
1517833454,1,0
1517834102,1,1
1517835902,1280,256
1517850939,1,0
1517852891,1040,1049
1517855409,10,24
1517858101,18,16
1517859009,0,1
1517863508,1,0
1517871001,1,0
1517873402,6,17
1517876412,25,10
1517879707,1,0
1517880250,271,277
1517883302,1,0
1517883422,27,25
1517884091,256,256
1517890533,1,0
1517891102,6,28
1517894401,8,1
1517901602,3,4
1517905204,3,5
1517906741,1,0
1517908539,256,256
1517908553,4,2
1517910307,1,0
1517912111,12,14
1517914202,1,0
1517916728,256,256
1517917202,256,256
1517921702,1280,24576
1517922939,256,256
1517924405,5,11
1517926544,262,272
1517930167,1,0
1517930402,17,18
1517934010,7,14
1517938090,6,6
1517941202,9,7
1517941931,2560,2560
1517944502,10,44
1517944802,512,512
1517945768,1,0
1517948401,10,13
1517949928,257,257
1517950202,0,1
1517950502,1,0
1517950808,0,1
1517951525,1,0
1517952302,34,5
1517953447,1,1
1517955602,14,8
1517961302,256,256
1517963046,40,10
1517963783,768,768
1517966137,11,15
1517969740,257,256
1517970002,8,10
1517970728,1,0
1517973336,6,36
1517977202,31,9
1517980802,8,15
1517986815,512,512
1517988245,256,256
1517991602,31,11
1517994975,8,7
1517998802,7,9
1518002129,8,7
1518005769,1,0
1518006002,9,13
1518008102,7168,296960
1518009902,0,1
1518010202,1,0
1518011524,0,6
1518013810,1,15
1518015365,1,1
1518015608,2,0
1518017284,0,41
1518025522,2048,2048
1518027323,256,256
1518030965,256,256
1518033001,1,1
1518036728,1,0
1518037226,0,1
1518038701,1,0
1518039908,1,0
1518041730,256,256
1518045334,256,256
1518046802,256,256
1518050406,256,256
1518054249,1,1
1518058090,1,0
1518059102,0,1
1518059402,1,0
1518063847,0,1
1518064209,1,0
1518068102,0,1
1518068707,1,0
1518075907,1,0
1518083524,0,1
1518084006,2,0
1518093124,30,213
1518095047,3072,23296
1518101137,1,0
1518102002,2,0
1518106202,0,1
1518106809,1,0
1518107476,1535,1536
1518108968,256,256
1518111602,145,0
1518114002,36,0
1518115523,256,256
1518117302,35,0
1518117602,256,256
1518122707,256,255
1518128415,256,256
1518135602,287,268
1518137049,512,512
1518137702,19456,9216
1518139209,38,13
1518142542,20,13
1518146137,4,22
1518155402,256,256
1518156976,256,256
1518158888,256,256
1518161407,29,30
1518168001,256,256
1518170702,8192,0
1518179408,1,0
1518180902,5376,29952
1518193807,0,1
1518194404,1,0
1518201302,1,0
1518205061,1792,1792
1518209702,256,256
1518210923,1,0
1518214802,256,256
1518216005,19,51
1518224102,512,512
1518225308,256,256
1518232533,256,256
1518233402,1,0
1518245102,0,1
1518245402,1,0
1518245765,256,256
1518246002,1,0
1518246602,256,256
1518249002,256,256
1518252400,256,256
1518258301,66,33
1518261368,5,23
1518262209,1,0
1518265458,5,6
1518267902,2048,38400
1518268801,11,10
1518272402,2,28
1518275735,16,8
1518279602,15,2
1518281288,0,1
1518282003,1,0
1518287046,11,30
1518289218,1280,1280
1518293702,24,7
1518295449,256,256
1518297368,21,13
1518305409,12,23
1518308406,286,262
1518312244,4,26
1518315602,47,5
1518323102,9,29
1518326169,3,4
1518330244,4,29
1518330901,0,1
1518331368,1,0
1518334327,256,256
1518341102,19,57
1518344401,5,4
1518348008,38,10
1518351342,5,9
1518354491,4096,9216
1518355202,20,7
1518358502,24,4
1518366623,10,14
1518367374,1024,1024
1518368421,0,1
1518369308,6,8
1518370086,256,256
1518370210,0,1
1518370881,1,0
1518372927,268,262
1518374402,256,256
1518376529,264,261
1518380130,11,13
1518382088,256,256
1518384007,13,6
1518387843,2,4
1518390931,5,6
1518394802,16,14
1518396308,768,768
1518398167,256,256
1518398402,8,14
1518399321,256,256
1518405333,256,256
1518405848,15,10
1518410708,1,1
1518412802,20,32
1518414129,256,256
1518414302,1,0
1518416135,266,262
1518418502,256,256
1518419766,271,263
1518423410,260,261
1518424802,256,256
1518427202,5,14
1518428736,256,256
1518430536,8,11
1518435243,14,3
1518436877,256,256
1518437661,7,3
1518440412,1025,1025
1518441602,6,1
1518443702,1,0
1518444485,1,0
1518445813,4,3
1518446708,4096,0
1518448802,3,46
1518452142,3,12
1518453531,2048,2048
1518454327,1,0
1518454502,1,0
1518460086,34,9
1518462935,256,256
1518465302,0,1
1518466529,256,256
1518467435,3,9
1518470136,284,261
1518473101,2,0
1518474008,518,522
1518477340,263,257
1518479402,256,256
1518480937,256,256
1518481502,23,0
1518483602,768,768
1518492664,17,53
1518498934,256,256
1518500733,256,256
1518502802,20,34
1518506702,19,16
1518517201,32,14
1518527289,0,24576
1518535820,0,1022
1518538809,256,256
1518540728,2305,2304
